132,307,163,298,58,47,138,195,1
119,256,157,224,54,49,122,196,1
100,227,152,228,46,44,117,219,1
109,233,173,210,45,42,123,223,1
115,239,176,216,49,38,130,227,1
133,299,192,224,46,38,120,219,1
133,298,209,226,46,36,123,245,1
137,325,230,207,50,34,121,233,1
140,319,201,196,50,40,114,249,1
155,306,202,182,49,44,109,283,1
156,262,220,161,49,41,113,318,1
155,350,259,149,47,43,138,333,1
161,351,283,145,47,42,154,364,1
169,381,289,154,46,40,164,433,1
166,379,297,153,45,35,167,424,1
181,377,323,153,61,41,212,475,1
180,305,284,163,79,48,209,498,1
176,281,241,170,79,47,200,486,1
164,291,251,172,79,49,199,476,1
165,343,245,185,79,49,207,514,1
151,369,202,187,66,45,160,455,1
165,370,208,182,41,40,153,436,1
167,366,205,181,40,46,176,450,1
165,364,200,172,45,50,168,424,1
159,343,213,166,42,50,161,401,1
146,309,194,174,47,50,155,419,1
145,301,180,165,49,46,146,429,1
151,337,178,171,49,43,132,455,1
156,307,196,162,42,35,148,502,1
160,357,172,159,45,35,141,483,1
165,387,163,159,46,34,153,471,1
163,381,197,161,48,35,169,460,1
150,357,199,147,44,34,153,409,1
142,353,156,160,44,39,142,350,1
142,304,189,170,40,42,152,418,1
129,325,199,156,41,41,143,415,1
120,352,169,160,35,42,124,399,1
128,357,169,166,35,44,128,401,1
139,358,201,155,36,40,118,370,1
135,353,168,143,43,37,116,306,1
137,333,152,148,42,35,119,335,1
128,305,147,138,44,37,112,324,1
133,287,177,140,46,37,108,329,1
139,285,134,150,49,40,112,333,1
129,293,157,158,45,41,109,339,1
132,272,159,160,39,44,102,295,1
133,290,159,162,39,48,111,314,1
126,298,117,159,40,48,105,300,1
111,293,118,144,35,46,109,317,1
112,257,97,135,38,45,98,285,1
103,253,109,142,41,47,103,288,1
105,248,114,145,41,42,115,283,1
102,281,115,153,42,45,112,276,1
108,275,122,164,44,45,114,298,1
105,269,145,159,41,45,116,316,1
108,291,139,152,40,42,111,314,1
110,294,140,147,41,43,105,313,1
106,271,147,139,39,39,105,304,1
101,284,142,135,40,40,105,276,1
107,299,112,142,41,40,107,265,1
101,257,156,140,43,40,103,273,1
107,258,153,149,41,40,95,271,1
105,274,145,146,41,38,107,297,1
103,264,155,144,38,37,103,271,1
107,253,187,146,37,39,107,271,1
112,301,147,143,34,38,106,253,1
102,304,151,141,35,35,102,284,1
116,270,151,137,33,36,98,268,1
142,284,144,147,34,35,104,340,1
139,283,93,152,34,32,107,347,1
149,228,89,151,35,32,112,356,1
154,213,81,148,34,34,111,318,1
156,214,79,148,36,31,112,322,1
130,189,93,142,38,33,104,265,1
130,197,99,142,42,36,108,275,1
121,231,110,141,41,35,111,285,1
123,227,166,138,40,35,118,305,1
107,239,172,145,40,40,122,316,1
108,261,162,141,39,42,121,312,1
106,249,159,135,37,42,118,294,1
113,242,159,144,42,47,118,290,1
103,247,99,149,43,45,115,278,1
112,251,88,142,41,43,107,257,1
107,234,85,135,39,42,108,225,1
108,245,92,139,39,39,97,210,1
111,226,89,125,37,34,120,248,1
120,220,135,132,36,36,118,237,1
110,198,137,131,39,35,112,246,1
115,199,143,135,39,33,119,254,1
110,206,140,127,39,32,123,272,1
103,221,155,138,39,31,99,228,1
116,225,122,130,40,34,101,257,1
124,244,138,133,35,35,105,259,1
120,253,134,139,34,38,93,275,1
130,249,136,148,34,39,86,283,1
124,243,111,140,33,39,86,301,1
102,243,105,141,37,36,92,291,1
101,233,86,142,44,34,94,273,1
104,245,84,142,47,37,97,266,1
97,250,80,138,47,37,107,246,1
113,265,88,141,46,46,102,260,1
130,263,137,143,42,46,95,253,1
129,284,137,150,37,45,104,271,1
127,264,140,145,35,42,100,299,1
130,256,142,139,37,41,92,297,1
124,240,137,139,37,32,93,270,1
106,235,88,136,38,32,94,258,1
113,198,94,138,41,33,83,259,1
123,197,92,141,44,32,83,223,1
118,222,86,143,42,33,90,230,1
109,213,87,149,40,33,91,230,1
118,224,89,149,39,37,97,242,1
111,240,83,142,36,36,94,231,1
110,247,76,139,31,39,93,296,1
116,227,81,138,33,41,96,291,1
124,225,82,129,34,41,94,283,1
121,232,79,132,37,38,99,337,1
122,271,87,136,38,39,120,358,1
120,262,89,136,38,40,129,319,1
121,256,84,133,38,42,124,321,1
118,266,84,139,38,47,129,331,1
110,245,86,138,40,46,126,294,1
106,208,75,133,39,46,113,262,1
100,210,75,130,39,44,101,241,1
107,214,91,132,37,40,116,275,1
103,205,96,130,43,36,106,272,1
110,225,95,129,38,34,97,242,1
108,213,91,126,40,35,85,240,1
129,224,97,136,42,35,90,252,1
120,230,86,137,41,33,74,202,1
119,232,81,133,36,30,80,198,1
119,221,81,135,38,31,87,200,1
126,235,106,141,36,31,94,204,1
106,225,96,133,35,33,87,191,1
105,217,93,132,35,36,81,200,1
108,224,93,131,34,37,89,218,1
110,221,94,128,30,37,85,240,1
101,196,62,130,38,38,84,238,1
103,193,62,128,38,37,91,251,1
108,218,68,129,39,36,96,251,1
110,233,63,130,41,37,88,230,1
107,233,65,134,46,36,100,230,1
116,243,71,130,42,35,99,231,1
113,257,90,129,41,32,102,232,1
107,246,92,131,42,31,101,221,1
103,219,93,129,40,31,98,213,1
100,231,95,126,40,35,83,195,1
88,231,99,122,39,37,83,202,1
86,230,87,128,39,38,79,198,1
96,220,89,126,39,40,77,220,1
105,244,94,131,40,39,79,226,1
108,227,91,128,35,35,85,215,1
111,228,90,135,36,36,94,223,1
117,219,89,139,39,36,95,239,1
108,240,90,136,37,35,102,230,1
106,219,89,134,39,37,105,237,1
103,224,89,133,42,39,104,238,1
101,221,89,125,41,37,98,226,1
99,218,95,118,38,36,93,198,1
107,198,89,125,40,36,92,198,1
104,199,82,122,38,33,91,196,1
100,197,90,124,35,33,96,197,1
103,229,95,129,36,35,103,212,1
110,225,85,126,38,35,111,258,1
104,227,83,128,39,37,107,260,1
110,237,95,131,40,37,104,260,1
119,241,91,133,41,37,98,255,1
124,215,79,129,42,36,99,245,1
123,220,81,132,40,35,90,194,1
127,221,87,128,38,32,83,192,1
120,216,87,127,35,32,90,186,1
125,212,88,125,34,35,90,184,1
128,221,98,136,35,34,83,217,1
119,217,104,132,34,34,83,219,1
117,219,98,128,35,38,84,209,1
116,223,90,134,38,40,78,213,1
104,231,86,133,38,42,80,219,1
93,208,78,123,37,44,80,194,1
95,221,75,124,37,45,84,190,1
94,218,82,132,34,43,87,188,1
106,202,82,124,32,41,100,194,1
108,195,77,125,30,35,103,209,1
106,203,72,130,31,33,102,186,1
100,207,72,131,33,33,100,190,1
95,201,67,127,33,33,105,185,1
78,202,66,125,37,33,91,186,1
76,202,80,125,41,34,90,174,1
90,199,87,125,39,36,83,172,1
108,188,88,131,37,35,81,178,1
110,196,93,128,41,38,76,204,1
108,198,94,129,39,39,77,186,1
112,218,91,130,39,42,85,187,1
104,227,87,128,41,39,94,201,1
86,223,86,123,41,41,90,199,1
105,222,99,128,40,40,96,199,1
109,241,96,133,42,42,94,197,1
104,229,94,136,40,40,83,192,1
104,220,103,133,38,43,85,199,1
113,217,102,132,42,43,88,197,1
93,225,79,126,40,43,87,191,1
93,204,86,121,40,41,89,197,1
102,200,81,122,42,41,103,201,1
106,203,69,122,46,38,105,185,1
100,223,69,127,42,35,107,201,1
103,205,68,128,44,35,114,228,1
101,206,73,130,44,32,114,237,1
97,204,73,124,43,32,103,232,1
96,240,74,131,38,37,96,236,1
97,224,75,127,37,38,92,214,1
102,230,79,130,37,40,78,178,1
106,232,64,128,31,41,87,153,1
104,230,73,129,29,40,85,160,1
99,208,72,125,30,37,79,155,1
101,200,68,123,34,37,79,160,1
96,200,68,125,32,34,75,146,1
94,195,71,127,35,34,65,156,1
89,191,64,124,36,33,81,192,1
90,198,68,122,36,37,89,188,1
89,197,71,123,37,37,89,198,1
97,204,79,124,42,37,94,208,1
95,239,83,126,43,34,101,220,1
103,239,86,130,43,36,103,211,1
101,224,82,131,42,30,96,224,1
101,229,82,135,39,30,98,215,1
98,221,72,130,35,29,99,214,1
107,231,79,131,34,31,90,205,1
99,237,78,131,34,31,77,187,1
101,233,87,134,39,32,98,185,1
100,235,86,129,41,36,100,190,1
97,237,86,126,41,39,96,191,1
92,201,80,127,41,40,95,183,1
91,209,77,123,43,41,92,171,1
86,217,72,118,40,42,74,160,1
84,215,74,123,41,39,76,150,1
87,235,83,130,39,36,80,139,1
87,227,86,130,37,37,88,168,1
99,213,92,133,39,35,94,185,1
104,209,89,131,36,35,90,191,1
106,218,87,127,35,35,86,189,1
100,191,86,122,41,36,80,191,1
102,191,81,121,42,35,78,181,1
92,204,74,120,43,36,70,163,1
94,224,71,115,43,35,77,166,1
105,216,80,120,43,36,85,168,1
109,219,74,118,38,38,87,161,1
103,218,76,116,37,42,81,143,1
111,218,76,115,37,42,88,162,1
103,206,82,118,37,41,86,151,1
95,209,76,121,38,40,74,148,1
96,210,76,124,39,42,84,166,1
99,214,78,122,39,42,84,190,1
93,211,78,130,36,46,80,201,1
105,231,79,130,36,47,80,214,1
106,227,83,127,34,49,86,245,1
99,226,86,125,36,48,73,232,1
99,223,79,126,36,44,79,225,1
97,235,75,121,35,38,82,207,1
86,206,77,115,35,40,107,207,1
82,204,70,118,38,40,107,183,1
84,201,65,118,38,38,107,184,1
81,225,82,123,36,38,108,215,1
89,204,87,122,37,40,103,234,1
96,210,84,127,38,39,79,236,1
101,206,83,124,38,40,80,250,1
